Con,Contp,Reg,Dat,Agtp,Stage,Loc1ISO,StDef,StGen,StCon,Dev,NatRes,Bus,LaRef,SsrPol,GCh,GRa,GeWom,GeMe,HrGen,EqGen,HrDem,HrFra,HrCp,HrSec,HrNi,Med,HrCit,Prot,Pol,Cons,Ele,Pubad,Polps,Terps,Eps,JusCr,JusJu,TjNR,Religion
Philippines/Mindanao,Government/territory,Asia and Pacific,1999-02-17,Intra,Cea,PHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines/Mindanao,Government/territory,Asia and Pacific,1999-02-17,Intra,Pre,PHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines/Mindanao,Government/territory,Asia and Pacific,1999-02-10,Intra,Pre,PHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines/Mindanao,Government/territory,Asia and Pacific,1999-02-10,Intra,Pre,PHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines/Mindanao,Government/territory,Asia and Pacific,1998-10-24,Intra,Cea,PHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines/Mindanao,Government/territory,Asia and Pacific,1998-10-16,Intra,Imp,PHL,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines/Mindanao,Government/territory,Asia and Pacific,1998-09-18,Intra,Pre,PHL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines/Mindanao,Government/territory,Asia and Pacific,1998-08-27,Intra,Pre,PHL,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines/Mindanao,Government/territory,Asia and Pacific,1998-04-23,Intra,Pre,PHL,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines/Mindanao,Government/territory,Asia and Pacific,1998-03-11,Intra,Cea,PHL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines/Mindanao,Government/territory,Asia and Pacific,1998-03-11,Intra,Cea,PHL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines/Mindanao,Government/territory,Asia and Pacific,1998-02-07,Intra,Pre,PHL,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines/Mindanao,Government/territory,Asia and Pacific,1998-02-06,Intra,Imp,PHL,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines/Mindanao,Government/territory,Asia and Pacific,1997-11-14,Intra,Cea,PHL,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines/Mindanao,Government/territory,Asia and Pacific,1997-10-21,Intra,Pre,PHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines/Mindanao,Government/territory,Asia and Pacific,1997-09-12,Intra,Imp,PHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines/Mindanao,Government/territory,Asia and Pacific,1997-09-03,Intra,Pre,PHL,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines/Mindanao,Government/territory,Asia and Pacific,1997-09-02,Intra,Pre,PHL,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines/Mindanao,Government/territory,Asia and Pacific,1997-07-18,Intra,Cea,PHL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines/Mindanao,Government/territory,Asia and Pacific,1997-03-25,Intra,Cea,PHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Philippines/Mindanao,Government/territory,Asia and Pacific,1997-03-25,Intra,Pre,PHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Philippines/Mindanao,Government/territory,Asia and Pacific,1997-02-26,Intra,Pre,PHL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines/Mindanao,Government/territory,Asia and Pacific,1997-01-27,Intra,Cea,PHL,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines/Mindanao,Government/territory,Asia and Pacific,1997-01-07,Intra,Pre,PHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines/Mindanao,Government/territory,Asia and Pacific,1996-09-02,Intra,Imp,PHL,1,1,0,1,1,3,0,3,3,3,1,0,1,3,0,0,1,1,0,0,2,1,3,3,2,2,3,3,3,1,1,0,1
Philippines/Mindanao,Government/territory,Asia and Pacific,1993-11-07,Intra,Cea,PHL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines/Mindanao,Government/territory,Asia and Pacific,1993-04-16,Intra,Pre,PHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines/Rebolusyonaryong Alyansang Makabansa (SFP-YOU) ,Government,Asia and Pacific,1995-10-13,Intra,SubPar,PHL,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0
Philippines/Rebolusyonaryong Partido ng Manggagawa-Pilipineas (RPMP/RPA/ABB),Government,Asia and Pacific,2002-10-14,Intra,Imp,PHL,0,0,0,1,1,0,0,1,2,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Philippines/Rebolusyonaryong Partido ng Manggagawa-Pilipineas (RPMP/RPA/ABB),Government,Asia and Pacific,2000-12-06,Intra,Pre,PHL,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Republic of Congo,Government,Africa (excl MENA),2003-03-17,Intra,Cea,COG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Republic of Congo,Government,Africa (excl MENA),1999-12-29,Intra,Cea,COG,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0
Republic of Congo,Government,Africa (excl MENA),1999-11-16,Intra,Cea,COG,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2,1
Russia/Chechnya,Government/territory,Europe and Eurasia,1997-06-27,Intra,Imp,RUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia/Chechnya,Government/territory,Europe and Eurasia,1997-05-12,Intra,Pre,RUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia/Chechnya,Government/territory,Europe and Eurasia,1996-11-23,Intra,SubPar,RUS,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Russia/Chechnya,Government/territory,Europe and Eurasia,1996-11-23,Intra,Imp,RUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Russia/Chechnya,Government/territory,Europe and Eurasia,1996-10-10,Intra,Imp,RUS,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0
Russia/Chechnya,Government/territory,Europe and Eurasia,1996-08-31,Intra,SubPar,RUS,1,0,0,1,0,0,0,0,0,3,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Russia/Chechnya,Government/territory,Europe and Eurasia,1996-08-25,Intra,SubPar,RUS,1,0,0,1,0,0,0,0,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Russia/Chechnya,Government/territory,Europe and Eurasia,1996-08-22,Intra,Cea,RUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia/Chechnya,Government/territory,Europe and Eurasia,1996-06-10,Intra,Cea,RUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Russia/Chechnya,Government/territory,Europe and Eurasia,1996-06-10,Intra,Imp,RUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Russia/Chechnya,Government/territory,Europe and Eurasia,1996-06-04,Intra,Pre,RUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia/Chechnya,Government/territory,Europe and Eurasia,1996-05-31,Intra,Pre,RUS,1,1,1,1,1,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,2,2,0,0,0,0,3,1,1,1,0,1
Russia/Chechnya,Government/territory,Europe and Eurasia,1996-05-28,Intra,Imp,RUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia/Chechnya,Government/territory,Europe and Eurasia,1996-05-27,Intra,Cea,RUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia/Chechnya,Government/territory,Europe and Eurasia,1996-03-31,Intra,Pre,RUS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Russia/Chechnya,Government/territory,Europe and Eurasia,1996-03-06,Intra,Imp,RUS,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia/Chechnya,Government/territory,Europe and Eurasia,1995-12-03,Intra,Pre,RUS,1,1,1,1,1,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,3,0,0,0,1,1
Russia/Chechnya,Government/territory,Europe and Eurasia,1995-07-30,Intra,Pre,RUS,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Russia/Chechnya,Government/territory,Europe and Eurasia,1995-06-25,Intra,Pre,RUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia/Chechnya,Government/territory,Europe and Eurasia,1995-06-21,Intra,Cea,RUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Russia/Chechnya,Government/territory,Europe and Eurasia,1995-06-20,Intra,Pre,RUS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Russia/Syria/Turkey,Government,Cross-regional,2018-09-17,InterIntra,Imp,SYR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rwanda,Government,Africa (excl MENA),1993-08-04,Intra,SubComp,RWA,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1,1,0
Rwanda,Government,Africa (excl MENA),1993-08-03,Intra,SubPar,RWA,0,0,0,0,0,0,0,3,0,2,0,0,1,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0,0,1,1,0,0
Rwanda,Government,Africa (excl MENA),1993-08-03,Intra,SubPar,RWA,1,1,0,1,0,0,0,2,3,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
Rwanda,Government,Africa (excl MENA),1993-06-09,Intra,SubPar,RWA,1,1,0,1,0,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,1,1,0
Rwanda,Government,Africa (excl MENA),1993-01-09,Intra,SubPar,RWA,1,1,0,1,0,1,0,0,2,2,1,0,1,1,0,0,0,0,0,1,0,0,2,0,2,0,3,0,0,0,1,2,0
Rwanda,Government,Africa (excl MENA),1992-10-30,Intra,SubPar,RWA,1,1,0,1,1,2,0,1,2,0,1,1,1,3,2,0,0,0,0,0,1,0,2,2,2,2,2,0,0,1,1,2,0
Rwanda,Government,Africa (excl MENA),1992-08-18,Intra,SubPar,RWA,1,1,0,1,0,0,0,0,0,3,1,0,1,1,3,3,1,0,3,0,2,0,1,1,1,0,0,0,0,0,0,0,1
Rwanda,Government,Africa (excl MENA),1992-07-12,Intra,Cea,RWA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Rwanda/Uganda,Territory,Africa (excl MENA),2001-11-06,InterIntra,SubPar,RWA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia/Yemen,Territory,Middle East and North Africa,2000-06-12,Inter,Imp,YEM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia/Yemen,Territory,Middle East and North Africa,1995-02-26,Inter,Imp,YEM,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal/Casamance,Government/territory,Africa (excl MENA),2004-12-30,Intra,SubPar,SEN,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Senegal/Casamance,Government/territory,Africa (excl MENA),1991-03-29,Intra,Pre,SEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia/Yugoslavia (former)/Presevo Valley,Government/territory,Europe and Eurasia,2001-05-20,Intra,Cea,"",1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia/Yugoslavia (former)/Presevo Valley,Government/territory,Europe and Eurasia,2001-03-12,Intra,Cea,"",0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Serbia/Yugoslavia (former)/Presevo Valley,Government/territory,Europe and Eurasia,2001-02-01,Intra,SubPar,"",1,1,0,1,0,0,1,2,0,3,0,0,1,0,1,0,0,0,1,3,0,0,2,0,1,0,1,3,0,0,1,0,1
Sierra Leone,Government,Africa (excl MENA),2001-05-15,Intra,Cea,SLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,Government,Africa (excl MENA),2000-11-10,Intra,Cea,SLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,Government,Africa (excl MENA),1999-07-07,Intra,SubComp,SLE,1,1,0,1,1,3,0,0,1,0,1,1,1,1,1,3,1,0,1,2,0,2,2,2,2,0,3,0,3,0,0,1,1
Sierra Leone,Government,Africa (excl MENA),1999-06-03,Intra,Imp,SLE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,Government,Africa (excl MENA),1999-06-02,Intra,Imp,SLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,Government,Africa (excl MENA),1999-05-18,Intra,Cea,SLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,Government,Africa (excl MENA),1997-10-23,Intra,Imp,SLE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0
Sierra Leone,Government,Africa (excl MENA),1997-10-23,InterIntra,SubPar,SLE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Sierra Leone,Government,Africa (excl MENA),1996-11-30,Intra,SubComp,SLE,0,0,0,1,1,0,0,2,2,0,0,0,1,1,3,3,1,0,3,3,1,1,0,0,2,1,2,0,0,0,1,2,1
Slovenia/Yugoslavia (former),Government/territory,Europe and Eurasia,1991-07-02,Intra,Cea,SVN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,Inter-group,Asia and Pacific,2001-02-07,Intra,Imp,SLB,1,1,1,1,0,0,1,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1
Solomon Islands,Inter-group,Asia and Pacific,2000-10-15,Intra,SubPar,SLB,1,1,0,1,0,3,1,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,0
Solomon Islands,Inter-group,Asia and Pacific,1999-06-28,Intra,SubPar,SLB,1,1,0,1,0,3,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0
Somalia,Government/territory,Africa (excl MENA),2015-12-16,Intra,SubPar,SOM,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
Somalia,Inter-group,Africa (excl MENA),2015-12-02,IntraLocal,Cea,SOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somalia,Government/territory,Africa (excl MENA),2014-07-30,IntraLocal,SubPar,SOM,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,1,0
Somalia,Government/territory,Africa (excl MENA),2014-06-22,IntraLocal,SubPar,SOM,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1
Somalia,Government/territory,Africa (excl MENA),2013-08-27,Intra,SubPar,SOM,1,1,1,1,0,2,0,2,0,2,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,3,3,1,0,0,1,1
Somalia,Government/territory,Africa (excl MENA),2012-08-06,Intra,Imp,SOM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
Somalia,Government/territory,Africa (excl MENA),2012-08-01,Intra,SubComp,SOM,1,1,1,1,1,1,1,3,3,3,1,0,1,3,2,0,1,1,3,1,3,3,3,3,2,3,2,3,3,1,1,2,1
Somalia,Government/territory,Africa (excl MENA),2012-06-22,Intra,Imp,SOM,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,3,0,0,0,0,0,1
Somalia,Government/territory,Africa (excl MENA),2012-06-22,Intra,Imp,SOM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,1
Somalia,Government/territory,Africa (excl MENA),2012-06-22,Intra,Imp,SOM,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1
Somalia,Government/territory,Africa (excl MENA),2012-06-22,Intra,Imp,SOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1
Somalia,Government/territory,Africa (excl MENA),2012-06-22,Intra,Imp,SOM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Somalia,Government/territory,Africa (excl MENA),2011-09-06,Intra,SubComp,SOM,1,0,0,1,1,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,1,1,3,2,2,1,1,3,0,1,0,1,1
Somalia,Government,Africa (excl MENA),2011-06-09,Intra,SubPar,SOM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,3,0,0,0,0,0,0
Somalia,Government,Africa (excl MENA),2010-03-15,Intra,SubPar,SOM,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,1
Somalia,Government,Africa (excl MENA),2009-06-21,Intra,Imp,SOM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Somalia,Government,Africa (excl MENA),2008-11-25,Intra,SubPar,SOM,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
Somalia,Government,Africa (excl MENA),2008-10-26,Intra,Ren,SOM,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
Somalia,Government,Africa (excl MENA),2008-10-26,Intra,Cea,SOM,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Somalia,Government,Africa (excl MENA),2008-09-21,Intra,Imp,SOM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Somalia,Government,Africa (excl MENA),2008-08-18,Intra,Pre,SOM,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
Somalia,Inter-group,Africa (excl MENA),2007-03-10,IntraLocal,SubComp,SOM,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somalia,Inter-group,Africa (excl MENA),2007-02-18,IntraLocal,SubComp,SOM,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Somalia,Inter-group,Africa (excl MENA),2007-01-15,IntraLocal,SubComp,SOM,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
Somalia,Inter-group,Africa (excl MENA),2006-12-31,IntraLocal,Pre,SOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Somalia,Government,Africa (excl MENA),2006-09-04,Intra,Pre,SOM,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Somalia,Government,Africa (excl MENA),2006-06-22,Intra,Pre,SOM,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Somalia,Government,Africa (excl MENA),2006-01-05,Intra,Imp,SOM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Somalia,Government/territory,Africa (excl MENA),2004-01-29,Intra,SubComp,SOM,1,1,1,1,1,2,1,2,3,3,1,0,1,2,2,3,1,1,0,2,3,3,3,3,1,0,2,3,0,0,1,2,1
Somalia,Government/territory,Africa (excl MENA),2002-10-27,Intra,SubPar,SOM,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
Somalia,Government/territory,Africa (excl MENA),2000-05-05,Intra,SubPar,SOM,1,1,1,1,0,1,0,2,0,2,1,1,1,1,2,2,1,0,0,0,0,0,2,2,1,0,1,1,0,0,1,1,1
Somalia,Government,Africa (excl MENA),1997-12-22,Intra,SubPar,SOM,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,2,2,1,0,3,1,0,1,1,1,0
Somalia,Inter-group,Africa (excl MENA),1997-05-15,IntraLocal,SubComp,SOM,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Somalia,Government,Africa (excl MENA),1997-01-03,Intra,Pre,SOM,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,2,1,2,2,0,0,2,0,0,0,0,1,1
Somalia,Government,Africa (excl MENA),1994-03-24,Intra,Pre,SOM,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,1
Somalia,Government,Africa (excl MENA),1993-03-27,Intra,SubComp,SOM,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,1,2,3,0,0,1,1,1
Somalia,Government,Africa (excl MENA),1993-01-15,Intra,Cea,SOM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somalia,Government,Africa (excl MENA),1993-01-15,Intra,Pre,SOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Somalia,Government,Africa (excl MENA),1993-01-08,Intra,Pre,SOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Somalia,Government/territory,Africa (excl MENA),1992-03-03,Intra,Cea,SOM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somalia,Government/territory,Africa (excl MENA),1992-03-03,Intra,Cea,SOM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somalia,Government/territory,Africa (excl MENA),1992-02-14,Intra,Cea,SOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
